original_filename,original_path,new_filename,output_path,primary_sector,activity,confidence,classification_reason
DSC_1526.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1526.jpg,afd_sante_formation_prestataires_soins_salama_025.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_025.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1528.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1528.jpg,afd_sante_formation_prestataires_soins_salama_026.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_026.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1529.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1529.jpg,afd_sante_formation_prestataires_soins_salama_027.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_027.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1568.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1568.jpg,afd_sante_formation_prestataires_soins_salama_028.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_028.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1570.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1570.jpg,afd_sante_formation_prestataires_soins_salama_029.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_029.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1571.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1571.jpg,afd_sante_formation_prestataires_soins_salama_030.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_030.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1572.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1572.jpg,afd_sante_formation_prestataires_soins_salama_031.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_031.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1574.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1574.jpg,afd_sante_formation_prestataires_soins_salama_032.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_032.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1577.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1577.jpg,afd_sante_formation_prestataires_soins_salama_033.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_033.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1579.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1579.jpg,afd_sante_formation_prestataires_soins_salama_034.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_034.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1581.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1581.jpg,afd_sante_formation_prestataires_soins_salama_035.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_035.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1584.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1584.jpg,afd_sante_formation_prestataires_soins_salama_036.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_036.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1586.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1586.jpg,afd_sante_formation_prestataires_soins_salama_037.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_037.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1594.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1594.jpg,afd_sante_formation_prestataires_soins_salama_038.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_038.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1607.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1607.jpg,afd_sante_formation_prestataires_soins_salama_039.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_039.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1609.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1609.jpg,afd_sante_formation_prestataires_soins_salama_040.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_040.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1610.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1610.jpg,afd_sante_formation_prestataires_soins_salama_041.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_041.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1614.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1614.jpg,afd_sante_formation_prestataires_soins_salama_042.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_042.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1615.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1615.jpg,afd_sante_formation_prestataires_soins_salama_043.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_043.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1616.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1616.jpg,afd_sante_formation_prestataires_soins_salama_044.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_044.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1618.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1618.jpg,afd_sante_formation_prestataires_soins_salama_045.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_045.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1619.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1619.jpg,afd_sante_formation_prestataires_soins_salama_046.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_046.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1628.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1628.jpg,afd_sante_formation_prestataires_soins_salama_047.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_047.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1687.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1687.jpg,afd_sante_formation_prestataires_soins_salama_048.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_048.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1690.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1690.jpg,afd_sante_formation_prestataires_soins_salama_049.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_049.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1691.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1691.jpg,afd_sante_formation_prestataires_soins_salama_050.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_050.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1693.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1693.jpg,afd_sante_formation_prestataires_soins_salama_051.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_051.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1696.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1696.jpg,afd_sante_formation_prestataires_soins_salama_052.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_052.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1703.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1703.jpg,afd_sante_formation_prestataires_soins_salama_053.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_053.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1706.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1706.jpg,afd_sante_formation_prestataires_soins_salama_054.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_054.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1707.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1707.jpg,afd_sante_formation_prestataires_soins_salama_055.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_055.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1715.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1715.jpg,afd_sante_formation_prestataires_soins_salama_056.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_056.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1723.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1723.jpg,afd_sante_formation_prestataires_soins_salama_057.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_057.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1726.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1726.jpg,afd_sante_formation_prestataires_soins_salama_058.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_058.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1727.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1727.jpg,afd_sante_formation_prestataires_soins_salama_059.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_059.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1728.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1728.jpg,afd_sante_formation_prestataires_soins_salama_060.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_060.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1730.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1730.jpg,afd_sante_formation_prestataires_soins_salama_061.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_061.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1731.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1731.jpg,afd_sante_formation_prestataires_soins_salama_062.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_062.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1734.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1734.jpg,afd_sante_formation_prestataires_soins_salama_063.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_063.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1735.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1735.jpg,afd_sante_formation_prestataires_soins_salama_064.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_064.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1737.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1737.jpg,afd_sante_formation_prestataires_soins_salama_065.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_065.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1740.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1740.jpg,afd_sante_formation_prestataires_soins_salama_066.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_066.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1741.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1741.jpg,afd_sante_formation_prestataires_soins_salama_067.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_067.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1742.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1742.jpg,afd_sante_formation_prestataires_soins_salama_068.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_068.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1743.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1743.jpg,afd_sante_formation_prestataires_soins_salama_069.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_069.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1744.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1744.jpg,afd_sante_formation_prestataires_soins_salama_070.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_070.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1745.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1745.jpg,afd_sante_formation_prestataires_soins_salama_071.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_071.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1746.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1746.jpg,afd_sante_formation_prestataires_soins_salama_072.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_072.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1748.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1748.jpg,afd_sante_formation_prestataires_soins_salama_073.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_073.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1749.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1749.jpg,afd_sante_formation_prestataires_soins_salama_074.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_074.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1751.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1751.jpg,afd_sante_formation_prestataires_soins_salama_075.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_075.jpg,sante,formation_prestataires_soins,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection."
DSC_1149.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec les autorités territoriales MAMBASA\DSC_1149.jpg,afd_visites_institutionnelles_civilites_autorites_mambasa_001.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_civilites_autorites_mambasa_001.jpg,visites_institutionnelles,civilites_autorites,eleve,Planche-contact verifiee: civilites officielles devant un batiment administratif a Mambasa.
DSC_1150.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec les autorités territoriales MAMBASA\DSC_1150.jpg,afd_visites_institutionnelles_civilites_autorites_mambasa_002.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_civilites_autorites_mambasa_002.jpg,visites_institutionnelles,civilites_autorites,eleve,Planche-contact verifiee: civilites officielles devant un batiment administratif a Mambasa.
DSC_1153.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1153.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_001.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_001.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1156.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1156.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_002.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_002.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1160.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1160.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_003.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_003.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1164.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1164.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_004.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_004.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1170.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1170.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_005.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_005.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1171.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1171.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_006.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_006.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1173.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1173.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_007.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_007.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1176.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1176.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_008.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_008.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
DSC_1177.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Civilités avec MCZ HGR MAMBASA\DSC_1177.jpg,afd_visites_institutionnelles_visite_mcz_hgr_mambasa_009.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\24_visites_institutionnelles\afd_visites_institutionnelles_visite_mcz_hgr_mambasa_009.jpg,visites_institutionnelles,visite_mcz_hgr,eleve,"Planche-contact verifiee: panneau HGR Mambasa, reunion avec personnels et photos officielles."
